LGA_name,LGA_rate,offence_count,offence_subdiv,year
Darebin,55.88971097,84,D10 Weapons and explosives offences,2021
Darebin,192.287219886,289,D10 Weapons and explosives offences,2021
Darebin,15.968488849,24,D20 Disorderly and offensive conduct,2021
Darebin,3.32676851,5,D30 Public nuisance offences,2021
Darebin,666.684409432,1002,E20 Breaches of orders,2021
Darebin,0.665353702,1,F30 Other government regulatory offences,2021
Darebin,0.665353702,1,F90 Miscellaneous offences,2021
Darebin,1.273431133,2,A10 Homicide and related offences,2020
Darebin,98.054197229,154,A20 Assault and related offences,2020
Darebin,64.944987775,102,A20 Assault and related offences,2020
Darebin,1.273431133,2,A40 Abduction and related offences,2020
Darebin,5.730440098,9,A40 Abduction and related offences,2020
Darebin,22.921760391,36,"A70 Stalking, harassment and threatening behaviour",2020
Darebin,38.839649552,61,"A70 Stalking, harassment and threatening behaviour",2020
Darebin,26.105338223,41,"A70 Stalking, harassment and threatening behaviour",2020
Darebin,52.847392013,83,"A70 Stalking, harassment and threatening behaviour",2020
Darebin,54.757538712,86,A80 Dangerous and negligent acts endangering people,2020
Darebin,574.954156479,903,B20 Property damage,2020
Darebin,52.210676447,82,B30 Burglary/Break and enter,2020
Darebin,120.97595762,190,B30 Burglary/Break and enter,2020
Darebin,1332.645680522,2093,B40 Theft,2020
Darebin,658.363895681,1034,B40 Theft,2020
Darebin,6.367155664,10,B50 Deception,2020
Darebin,6.367155664,10,C30 Drug use and possession,2020
Darebin,740.500203749,1163,C30 Drug use and possession,2020
Darebin,14.644458028,23,D20 Disorderly and offensive conduct,2020
Darebin,46.480236349,73,D20 Disorderly and offensive conduct,2020
Darebin,1.273431133,2,D20 Disorderly and offensive conduct,2020
Darebin,2.546862266,4,D30 Public nuisance offences,2020
Darebin,69.40199674,109,D30 Public nuisance offences,2020
Darebin,2.546862266,4,E10 Justice procedures,2020
Darebin,3.820293399,6,F30 Other government regulatory offences,2020
Darebin,1.273431133,2,F30 Other government regulatory offences,2020
Darebin,2.546862266,4,F90 Miscellaneous offences,2020
Darebin,5.730440098,9,F90 Miscellaneous offences,2020
Darebin,1.273431133,2,F90 Miscellaneous offences,2020
Brimbank,8.135732996,16,A10 Homicide and related offences,2023
Brimbank,11.18663287,22,A40 Abduction and related offences,2023
Brimbank,8.644216309,17,"A70 Stalking, harassment and threatening behaviour",2023
Brimbank,48.814397979,96,"A70 Stalking, harassment and threatening behaviour",2023
Brimbank,528.822644767,1040,B20 Property damage,2023
Brimbank,26.441132238,52,B20 Property damage,2023
Brimbank,1.016966625,2,B30 Burglary/Break and enter,2023
Brimbank,379.328550958,746,B40 Theft,2023
Brimbank,433.736265372,853,B50 Deception,2023
Brimbank,33.55989861,66,B50 Deception,2023
Brimbank,6.101799747,12,C30 Drug use and possession,2023
Brimbank,461.194364234,907,C30 Drug use and possession,2023
Brimbank,42.712598231,84,D20 Disorderly and offensive conduct,2023
Brimbank,23.898715677,47,D20 Disorderly and offensive conduct,2023
Brimbank,2.542416561,5,D20 Disorderly and offensive conduct,2023
Brimbank,0.508483312,1,D30 Public nuisance offences,2023
Brimbank,37.627765108,74,D30 Public nuisance offences,2023
Brimbank,0.508483312,1,D30 Public nuisance offences,2023
Brimbank,52.882264477,104,E20 Breaches of orders,2023
Brimbank,437.295648557,860,E20 Breaches of orders,2023
Brimbank,3.050899874,6,F20 Transport regulation offences,2023
Brimbank,2.033933249,4,F30 Other government regulatory offences,2023
Brimbank,0.508483312,1,F90 Miscellaneous offences,2023
Brimbank,0.508483312,1,F90 Miscellaneous offences,2023
Maribyrnong,113.327356051,106,A50 Robbery,2023
Maribyrnong,4.276504002,4,A50 Robbery,2023
Maribyrnong,1.069126,1,A60 Blackmail and extortion,2023
Maribyrnong,13.898638006,13,"A70 Stalking, harassment and threatening behaviour",2023
Maribyrnong,35.281158016,33,A80 Dangerous and negligent acts endangering people,2023
Maribyrnong,1.069126,1,B10 Arson,2023
Maribyrnong,80.184450036,75,B20 Property damage,2023
Maribyrnong,331.42906015,310,B30 Burglary/Break and enter,2023
Maribyrnong,574.120662261,537,B50 Deception,2023
Maribyrnong,110.11997805,103,D10 Weapons and explosives offences,2023
Maribyrnong,41.695914019,39,D20 Disorderly and offensive conduct,2023
Maribyrnong,29.935528014,28,D20 Disorderly and offensive conduct,2023
Maribyrnong,93.013962042,87,E10 Justice procedures,2023
Maribyrnong,4.276504002,4,E10 Justice procedures,2023
Maribyrnong,72.700568033,68,E20 Breaches of orders,2023
Maribyrnong,119.742112054,112,E20 Breaches of orders,2023
Maribyrnong,11.760386005,11,E20 Breaches of orders,2023
Maribyrnong,6.414756003,6,F30 Other government regulatory offences,2023
Maribyrnong,2.138252001,2,F90 Miscellaneous offences,2023
Brimbank,143.333195347,277,A20 Assault and related offences,2022
Brimbank,166.618371487,322,A30 Sexual offences,2022
Brimbank,4.139586869,8,A50 Robbery,2022
Brimbank,10.348967173,20,"A70 Stalking, harassment and threatening behaviour",2022
Brimbank,12.418760608,24,"A70 Stalking, harassment and threatening behaviour",2022
Brimbank,0.517448359,1,B10 Arson,2022
Brimbank,568.675746161,1099,B20 Property damage,2022
Brimbank,10.348967173,20,B20 Property damage,2022
Brimbank,4.139586869,8,B30 Burglary/Break and enter,2022
Brimbank,1049.38527135,2028,B40 Theft,2022
Brimbank,1.552345076,3,C10 Drug dealing and trafficking,2022
Brimbank,30.012004802,58,C20 Cultivate or manufacture drugs,2022
Brimbank,24.837521215,48,D20 Disorderly and offensive conduct,2022
Brimbank,2.587241793,5,D30 Public nuisance offences,2022
Brimbank,0.517448359,1,D40 Public security offences,2022
Brimbank,115.39098398,223,E10 Justice procedures,2022
Brimbank,4.657035228,9,F30 Other government regulatory offences,2022
Brimbank,6.726828662,13,F90 Miscellaneous offences,2022
Brimbank,2.069793435,4,F90 Miscellaneous offences,2022
Maribyrnong,2.285035304,2,A10 Homicide and related offences,2022
Maribyrnong,180.517789,158,A20 Assault and related offences,2022
Maribyrnong,255.923954025,224,A20 Assault and related offences,2022
Maribyrnong,68.551059114,60,A50 Robbery,2022
Maribyrnong,7.997623563,7,A60 Blackmail and extortion,2022
Maribyrnong,15.995247127,14,"A70 Stalking, harassment and threatening behaviour",2022
Maribyrnong,58.268400247,51,"A70 Stalking, harassment and threatening behaviour",2022
Maribyrnong,1.142517652,1,A80 Dangerous and negligent acts endangering people,2022
Maribyrnong,26.277905994,23,A80 Dangerous and negligent acts endangering people,2022
Maribyrnong,639.809885063,560,B20 Property damage,2022
Maribyrnong,13.710211823,12,B20 Property damage,2022
Maribyrnong,100.541553367,88,B30 Burglary/Break and enter,2022
Maribyrnong,1.142517652,1,B30 Burglary/Break and enter,2022
Maribyrnong,1498.98315929,1312,B40 Theft,2022
Maribyrnong,291.342001234,255,B40 Theft,2022
Maribyrnong,427.30160181,374,B40 Theft,2022
Maribyrnong,996.275392455,872,B40 Theft,2022
Maribyrnong,1.142517652,1,B50 Deception,2022
Maribyrnong,1.142517652,1,B50 Deception,2022
Maribyrnong,2.285035304,2,C10 Drug dealing and trafficking,2022
Maribyrnong,18.28028243,16,C20 Cultivate or manufacture drugs,2022
Maribyrnong,520.988049265,456,C30 Drug use and possession,2022
Maribyrnong,36.560564861,32,D20 Disorderly and offensive conduct,2022
Maribyrnong,1.142517652,1,D30 Public nuisance offences,2022
Maribyrnong,119.964353449,105,E10 Justice procedures,2022
Maribyrnong,5.712588259,5,E10 Justice procedures,2022
Maribyrnong,2.285035304,2,E10 Justice procedures,2022
Maribyrnong,163.380024221,143,E20 Breaches of orders,2022
Maribyrnong,18.28028243,16,E20 Breaches of orders,2022
Maribyrnong,7.997623563,7,F30 Other government regulatory offences,2022
Maribyrnong,2.285035304,2,F90 Miscellaneous offences,2022
Maribyrnong,1.142517652,1,F90 Miscellaneous offences,2022
Maribyrnong,2.285035304,2,F90 Miscellaneous offences,2022
Brimbank,10.171336158,20,A40 Abduction and related offences,2021
Brimbank,20.851239123,41,"A70 Stalking, harassment and threatening behaviour",2021
Brimbank,3.051400847,6,B20 Property damage,2021
Brimbank,86.964924147,171,B30 Burglary/Break and enter,2021
Brimbank,3.559967655,7,B30 Burglary/Break and enter,2021
Brimbank,0.508566808,1,B30 Burglary/Break and enter,2021
Brimbank,305.140084727,600,B30 Burglary/Break and enter,2021
Brimbank,240.552100127,473,B30 Burglary/Break and enter,2021
Brimbank,1.017133616,2,B30 Burglary/Break and enter,2021
Brimbank,48.822413556,96,B40 Theft,2021
Brimbank,300.054416648,590,B40 Theft,2021
Brimbank,1.017133616,2,B40 Theft,2021
Brimbank,688.599457868,1354,B40 Theft,2021
Brimbank,19.325538699,38,B50 Deception,2021
Brimbank,2.034267232,4,B50 Deception,2021
Brimbank,117.987499428,232,C10 Drug dealing and trafficking,2021
Brimbank,2.542834039,5,C30 Drug use and possession,2021
Brimbank,43.22817867,85,D20 Disorderly and offensive conduct,2021
Brimbank,17.291271468,34,D20 Disorderly and offensive conduct,2021
Brimbank,9.66276935,19,E10 Justice procedures,2021
Brimbank,18.816971892,37,E10 Justice procedures,2021
Brimbank,31.531142088,62,E20 Breaches of orders,2021
Brimbank,210.038091654,413,E20 Breaches of orders,2021
Brimbank,28.479741241,56,E20 Breaches of orders,2021
Brimbank,1.525700424,3,F30 Other government regulatory offences,2021
Brimbank,1.525700424,3,F30 Other government regulatory offences,2021
Maribyrnong,169.010823638,146,A20 Assault and related offences,2021
Maribyrnong,152.804306303,132,A20 Assault and related offences,2021
Maribyrnong,195.635816403,169,A30 Sexual offences,2021
Maribyrnong,11.576083811,10,A40 Abduction and related offences,2021
Maribyrnong,3.472825143,3,A60 Blackmail and extortion,2021
Maribyrnong,1.157608381,1,A60 Blackmail and extortion,2021
Maribyrnong,24.309776003,21,"A70 Stalking, harassment and threatening behaviour",2021
Maribyrnong,40.516293338,35,"A70 Stalking, harassment and threatening behaviour",2021
Maribyrnong,41.673901719,36,"A70 Stalking, harassment and threatening behaviour",2021
Maribyrnong,24.309776003,21,B10 Arson,2021
Maribyrnong,8.103258668,7,B20 Property damage,2021
Maribyrnong,329.918388609,285,B40 Theft,2021
Maribyrnong,369.277073566,319,B40 Theft,2021
Maribyrnong,2.315216762,2,B50 Deception,2021
Maribyrnong,12.733692192,11,C20 Cultivate or manufacture drugs,2021
Maribyrnong,5.788041905,5,C20 Cultivate or manufacture drugs,2021
Maribyrnong,41.673901719,36,D20 Disorderly and offensive conduct,2021
Maribyrnong,33.570643051,29,D20 Disorderly and offensive conduct,2021
Maribyrnong,55.565202292,48,D30 Public nuisance offences,2021
Maribyrnong,54.407593911,47,E20 Breaches of orders,2021
Maribyrnong,6.945650287,6,E20 Breaches of orders,2021
Maribyrnong,206.054291833,178,F90 Miscellaneous offences,2021
Maribyrnong,1.157608381,1,F90 Miscellaneous offences,2021
Brimbank,142.987958651,292,A20 Assault and related offences,2020
Brimbank,174.817469995,357,A20 Assault and related offences,2020
Brimbank,11.752434958,24,A40 Abduction and related offences,2020
Brimbank,8.324641428,17,A50 Robbery,2020
Brimbank,1.95873916,4,A60 Blackmail and extortion,2020
Brimbank,1.95873916,4,A60 Blackmail and extortion,2020
Brimbank,21.056445966,43,"A70 Stalking, harassment and threatening behaviour",2020
Brimbank,57.782805208,118,"A70 Stalking, harassment and threatening behaviour",2020
Brimbank,18.118337226,37,A80 Dangerous and negligent acts endangering people,2020
Brimbank,25.953293865,53,B10 Arson,2020
Brimbank,545.01917116,1113,B20 Property damage,2020
Brimbank,48.96847899,100,B40 Theft,2020
Brimbank,0.48968479,1,B50 Deception,2020
Brimbank,508.292811917,1038,B50 Deception,2020
Brimbank,21.546130756,44,B50 Deception,2020
Brimbank,0.48968479,1,B50 Deception,2020
Brimbank,0.48968479,1,B50 Deception,2020
Brimbank,12.731804537,26,B50 Deception,2020
Brimbank,0.48968479,1,B60 Bribery,2020
Brimbank,0.48968479,1,C10 Drug dealing and trafficking,2020
Brimbank,6.365902269,13,C30 Drug use and possession,2020
Brimbank,0.97936958,2,D10 Weapons and explosives offences,2020
Brimbank,56.803435628,116,D20 Disorderly and offensive conduct,2020
Brimbank,24.973924285,51,D20 Disorderly and offensive conduct,2020
Brimbank,3.917478319,8,D20 Disorderly and offensive conduct,2020
Brimbank,28.401717814,58,D20 Disorderly and offensive conduct,2020
Brimbank,3.427793529,7,D20 Disorderly and offensive conduct,2020
Brimbank,0.48968479,1,D40 Public security offences,2020
Brimbank,140.049849912,286,E10 Justice procedures,2020
Brimbank,35.257304873,72,E20 Breaches of orders,2020
Brimbank,0.48968479,1,F90 Miscellaneous offences,2020
Maribyrnong,146.502941242,131,A20 Assault and related offences,2020
Maribyrnong,4.473372252,4,A40 Abduction and related offences,2020
Maribyrnong,11.183430629,10,A40 Abduction and related offences,2020
Maribyrnong,8.946744503,8,"A70 Stalking, harassment and threatening behaviour",2020
Maribyrnong,10.065087566,9,"A70 Stalking, harassment and threatening behaviour",2020
Maribyrnong,23.485204321,21,A80 Dangerous and negligent acts endangering people,2020
Maribyrnong,592.721823347,530,B20 Property damage,2020
Maribyrnong,128.609452236,115,B30 Burglary/Break and enter,2020
Maribyrnong,380.236641392,340,B30 Burglary/Break and enter,2020
Maribyrnong,498.781006061,446,B40 Theft,2020
Maribyrnong,497.662662999,445,B40 Theft,2020
Maribyrnong,1.118343063,1,B40 Theft,2020
Maribyrnong,611.733655416,547,B50 Deception,2020
Maribyrnong,511.082779754,457,C30 Drug use and possession,2020
Maribyrnong,1.118343063,1,C90 Other drug offences,2020
Maribyrnong,72.69229909,65,D30 Public nuisance offences,2020
Maribyrnong,1.118343063,1,D30 Public nuisance offences,2020
Maribyrnong,65.982240712,59,D30 Public nuisance offences,2020
Maribyrnong,112.952649355,101,E10 Justice procedures,2020
Maribyrnong,42.497036391,38,E10 Justice procedures,2020
Maribyrnong,40.260350265,36,E20 Breaches of orders,2020
Maribyrnong,6.710058378,6,F30 Other government regulatory offences,2020
Maribyrnong,720.212932519,644,F90 Miscellaneous offences,2020
Maribyrnong,1.118343063,1,F90 Miscellaneous offences,2020
Maribyrnong,1.118343063,1,F90 Miscellaneous offences,2020
Stonnington,74.167841298,83,A20 Assault and related offences,2023
Stonnington,190.334339716,213,A20 Assault and related offences,2023
Stonnington,41.105068671,46,A20 Assault and related offences,2023
Stonnington,269.863711709,302,A20 Assault and related offences,2023
Stonnington,334.202080064,374,A30 Sexual offences,2023
Stonnington,2.680765348,3,A40 Abduction and related offences,2023
Stonnington,37.530714874,42,"A70 Stalking, harassment and threatening behaviour",2023
Stonnington,25.020476582,28,"A70 Stalking, harassment and threatening behaviour",2023
Stonnington,25.020476582,28,"A70 Stalking, harassment and threatening behaviour",2023
Stonnington,33.956361076,38,A80 Dangerous and negligent acts endangering people,2023
Stonnington,45.573010918,51,B20 Property damage,2023
Stonnington,14.29741519,16,B30 Burglary/Break and enter,2023
Stonnington,581.726080539,651,B30 Burglary/Break and enter,2023
Stonnington,263.608592564,295,B30 Burglary/Break and enter,2023
Stonnington,1.787176899,2,B30 Burglary/Break and enter,2023
Stonnington,811.378312027,908,B40 Theft,2023
Stonnington,56.29607231,63,B50 Deception,2023
Stonnington,721.125878641,807,B50 Deception,2023
Stonnington,2.680765348,3,B50 Deception,2023
Stonnington,2.680765348,3,C20 Cultivate or manufacture drugs,2023
Stonnington,0.893588449,1,C30 Drug use and possession,2023
Stonnington,411.944275159,461,C30 Drug use and possession,2023
Stonnington,151.910036393,170,D10 Weapons and explosives offences,2023
Stonnington,63.444779905,71,D20 Disorderly and offensive conduct,2023
Stonnington,5.361530696,6,D20 Disorderly and offensive conduct,2023
Stonnington,6.255119146,7,D20 Disorderly and offensive conduct,2023
Stonnington,3.574353797,4,D30 Public nuisance offences,2023
Stonnington,0.893588449,1,E10 Justice procedures,2023
Stonnington,428.028867248,479,E20 Breaches of orders,2023
Stonnington,69.699899051,78,E20 Breaches of orders,2023
Stonnington,6.255119146,7,F20 Transport regulation offences,2023
Stonnington,0.893588449,1,F20 Transport regulation offences,2023
Stonnington,1.879381308,2,A10 Homicide and related offences,2022
Stonnington,91.149993422,97,A20 Assault and related offences,2022
Stonnington,230.22421019,245,A20 Assault and related offences,2022
Stonnington,49.803604653,53,A20 Assault and related offences,2022
Stonnington,7.517525231,8,A40 Abduction and related offences,2022
Stonnington,11.276287846,12,A60 Blackmail and extortion,2022
Stonnington,1.879381308,2,A60 Blackmail and extortion,2022
Stonnington,33.828863538,36,"A70 Stalking, harassment and threatening behaviour",2022
Stonnington,23.492266346,25,"A70 Stalking, harassment and threatening behaviour",2022
Stonnington,0.939690654,1,B10 Arson,2022
Stonnington,550.658723148,586,B20 Property damage,2022
Stonnington,63.898964461,68,B20 Property damage,2022
Stonnington,5.638143923,6,B30 Burglary/Break and enter,2022
Stonnington,493.337593264,525,B30 Burglary/Break and enter,2022
Stonnington,1448.063297562,1541,B40 Theft,2022
Stonnington,753.631904377,802,B40 Theft,2022
Stonnington,537.503053995,572,B40 Theft,2022
Stonnington,34.768554192,37,D10 Weapons and explosives offences,2022
Stonnington,108.064425191,115,D30 Public nuisance offences,2022
Stonnington,175.722152267,187,E10 Justice procedures,2022
Stonnington,13.155669154,14,E20 Breaches of orders,2022
Stonnington,3.758762615,4,F20 Transport regulation offences,2022
Stonnington,3.758762615,4,F90 Miscellaneous offences,2022
Stonnington,0.939690654,1,F90 Miscellaneous offences,2022
Stonnington,1.883416518,2,A10 Homicide and related offences,2021
Stonnington,196.817026085,209,A20 Assault and related offences,2021
Stonnington,272.153686788,289,A20 Assault and related offences,2021
Stonnington,0.941708259,1,A40 Abduction and related offences,2021
Stonnington,9.417082588,10,A50 Robbery,2021
Stonnington,21.659289952,23,"A70 Stalking, harassment and threatening behaviour",2021
Stonnington,30.134664281,32,"A70 Stalking, harassment and threatening behaviour",2021
Stonnington,9.417082588,10,A80 Dangerous and negligent acts endangering people,2021
Stonnington,111.121574536,118,B30 Burglary/Break and enter,2021
Stonnington,0.941708259,1,B30 Burglary/Break and enter,2021
Stonnington,0.941708259,1,B40 Theft,2021
Stonnington,0.941708259,1,C10 Drug dealing and trafficking,2021
Stonnington,77.22007722,82,C10 Drug dealing and trafficking,2021
Stonnington,3.766833035,4,C20 Cultivate or manufacture drugs,2021
Stonnington,1.883416518,2,C30 Drug use and possession,2021
Stonnington,504.755626707,536,C30 Drug use and possession,2021
Stonnington,52.735662492,56,D20 Disorderly and offensive conduct,2021
Stonnington,0.941708259,1,D30 Public nuisance offences,2021
Stonnington,1.883416518,2,E10 Justice procedures,2021
Stonnington,0.941708259,1,E10 Justice procedures,2021
Stonnington,4.708541294,5,E20 Breaches of orders,2021
Stonnington,3.766833035,4,F20 Transport regulation offences,2021
Stonnington,0.941708259,1,F90 Miscellaneous offences,2021
Stonnington,210.460882692,237,A20 Assault and related offences,2020
Stonnington,161.619749578,182,A30 Sexual offences,2020
Stonnington,37.296865287,42,A50 Robbery,2020
Stonnington,8.880206021,10,A50 Robbery,2020
Stonnington,37.296865287,42,A80 Dangerous and negligent acts endangering people,2020
Stonnington,12.432288429,14,B10 Arson,2020
Stonnington,607.406091821,684,B20 Property damage,2020
Stonnington,65.713524554,74,B20 Property damage,2020
Stonnington,10.656247225,12,B20 Property damage,2020
Stonnington,3.552082408,4,B30 Burglary/Break and enter,2020
Stonnington,0.888020602,1,B30 Burglary/Break and enter,2020
Stonnington,0.888020602,1,B30 Burglary/Break and enter,2020
Stonnington,317.911375544,358,B40 Theft,2020
Stonnington,64.825503952,73,B50 Deception,2020
Stonnington,18.648432644,21,B50 Deception,2020
Stonnington,1.776041204,2,B50 Deception,2020
Stonnington,7.104164817,8,C20 Cultivate or manufacture drugs,2020
Stonnington,185.596305834,209,D10 Weapons and explosives offences,2020
Stonnington,45.289050706,51,D20 Disorderly and offensive conduct,2020
Stonnington,0.888020602,1,D30 Public nuisance offences,2020
Stonnington,1.776041204,2,E10 Justice procedures,2020
Stonnington,353.432199627,398,E20 Breaches of orders,2020
Stonnington,1.776041204,2,E20 Breaches of orders,2020
Stonnington,1.776041204,2,F20 Transport regulation offences,2020
Stonnington,3.574353797,4,A10 Homicide and related offences,2023
Stonnington,17.871768987,20,A50 Robbery,2023
Stonnington,18.765357437,21,"A70 Stalking, harassment and threatening behaviour",2023
Stonnington,27.70124193,31,"A70 Stalking, harassment and threatening behaviour",2023
Stonnington,22.339711234,25,A80 Dangerous and negligent acts endangering people,2023
Stonnington,148.335682595,166,B30 Burglary/Break and enter,2023
Stonnington,1461.017114719,1635,B40 Theft,2023
Stonnington,193.015105064,216,B40 Theft,2023
Stonnington,14.29741519,16,B50 Deception,2023
Stonnington,2.680765348,3,C10 Drug dealing and trafficking,2023
Stonnington,76.848606646,86,C10 Drug dealing and trafficking,2023
Stonnington,104.549848576,117,D30 Public nuisance offences,2023
Stonnington,159.952332437,179,E10 Justice procedures,2023
Stonnington,4.467942247,5,E10 Justice procedures,2023
Stonnington,11.616649842,13,E10 Justice procedures,2023
Stonnington,62.551191456,70,E20 Breaches of orders,2023
Stonnington,5.361530696,6,E20 Breaches of orders,2023
Stonnington,0.893588449,1,F20 Transport regulation offences,2023
Stonnington,0.893588449,1,F30 Other government regulatory offences,2023
Stonnington,0.893588449,1,F90 Miscellaneous offences,2023
Stonnington,180.420605537,192,A20 Assault and related offences,2022
Stonnington,269.691217651,287,A20 Assault and related offences,2022
Stonnington,221.766994305,236,A30 Sexual offences,2022
Stonnington,2.819071962,3,A40 Abduction and related offences,2022
Stonnington,31.94948223,34,"A70 Stalking, harassment and threatening behaviour",2022
Stonnington,42.286079423,45,"A70 Stalking, harassment and threatening behaviour",2022
Stonnington,0.939690654,1,A80 Dangerous and negligent acts endangering people,2022
Stonnington,22.552575692,24,B10 Arson,2022
Stonnington,387.152549381,412,B40 Theft,2022
Stonnington,1199.045274296,1276,B40 Theft,2022
Stonnington,49.803604653,53,B50 Deception,2022
Stonnington,2.819071962,3,B50 Deception,2022
Stonnington,37.587626153,40,B50 Deception,2022
Stonnington,6.577834577,7,C20 Cultivate or manufacture drugs,2022
Stonnington,15.035050461,16,C20 Cultivate or manufacture drugs,2022
Stonnington,2.819071962,3,C30 Drug use and possession,2022
Stonnington,501.794809149,534,C30 Drug use and possession,2022
Stonnington,12.2159785,13,C90 Other drug offences,2022
Stonnington,5.638143923,6,D10 Weapons and explosives offences,2022
Stonnington,62.959273807,67,D20 Disorderly and offensive conduct,2022
Stonnington,74.235561653,79,D20 Disorderly and offensive conduct,2022
Stonnington,42.286079423,45,D20 Disorderly and offensive conduct,2022
Stonnington,14.095359808,15,D20 Disorderly and offensive conduct,2022
Stonnington,4.698453269,5,D30 Public nuisance offences,2022
Stonnington,3.758762615,4,E10 Justice procedures,2022
Stonnington,8.457215885,9,E10 Justice procedures,2022
Stonnington,112.76287846,120,E20 Breaches of orders,2022
Stonnington,0.939690654,1,F20 Transport regulation offences,2022
Stonnington,1.879381308,2,F90 Miscellaneous offences,2022
Stonnington,0.939690654,1,F90 Miscellaneous offences,2022
Stonnington,83.812035032,89,A20 Assault and related offences,2021
Stonnington,50.852245974,54,A20 Assault and related offences,2021
Stonnington,9.417082588,10,A40 Abduction and related offences,2021
Stonnington,56.502495527,60,A50 Robbery,2021
Stonnington,4.708541294,5,A60 Blackmail and extortion,2021
Stonnington,51.793954233,55,A80 Dangerous and negligent acts endangering people,2021
Stonnington,633.76965816,673,B20 Property damage,2021
Stonnington,70.628119409,75,B20 Property damage,2021
Stonnington,17.892456917,19,B20 Property damage,2021
Stonnington,2.825124776,3,B30 Burglary/Break and enter,2021
Stonnington,456.728505509,485,B30 Burglary/Break and enter,2021
Stonnington,354.082305302,376,B40 Theft,2021
Stonnington,621.527450796,660,B40 Theft,2021
Stonnington,1.883416518,2,B50 Deception,2021
Stonnington,22.600998211,24,B50 Deception,2021
Stonnington,32.959789057,35,C20 Cultivate or manufacture drugs,2021
Stonnington,148.789904887,158,D10 Weapons and explosives offences,2021
Stonnington,120.538657124,128,D20 Disorderly and offensive conduct,2021
Stonnington,2.825124776,3,D20 Disorderly and offensive conduct,2021
Stonnington,4.708541294,5,D20 Disorderly and offensive conduct,2021
Stonnington,32.959789057,35,D30 Public nuisance offences,2021
Stonnington,1.883416518,2,D30 Public nuisance offences,2021
Stonnington,16.950748658,18,E10 Justice procedures,2021
Stonnington,452.961672474,481,E20 Breaches of orders,2021
Stonnington,96.054242396,102,E20 Breaches of orders,2021
Stonnington,0.941708259,1,F30 Other government regulatory offences,2021
Stonnington,0.941708259,1,F30 Other government regulatory offences,2021
Stonnington,6.591957811,7,F30 Other government regulatory offences,2021
Stonnington,0.941708259,1,F90 Miscellaneous offences,2021
Stonnington,1.776041204,2,A10 Homicide and related offences,2020
Stonnington,72.81768937,82,A20 Assault and related offences,2020
Stonnington,49.729153716,56,A20 Assault and related offences,2020
Stonnington,4.44010301,5,A60 Blackmail and extortion,2020
Stonnington,21.31249445,24,"A70 Stalking, harassment and threatening behaviour",2020
Stonnington,23.088535654,26,"A70 Stalking, harassment and threatening behaviour",2020
Stonnington,48.841133114,55,"A70 Stalking, harassment and threatening behaviour",2020
Stonnington,9.768226623,11,A80 Dangerous and negligent acts endangering people,2020
Stonnington,9.768226623,11,A80 Dangerous and negligent acts endangering people,2020
Stonnington,1424.385045733,1604,B40 Theft,2020
Stonnington,539.028505461,607,B40 Theft,2020
Stonnington,750.377408756,845,B50 Deception,2020
Stonnington,8.880206021,10,B50 Deception,2020
Stonnington,28.416659266,32,C20 Cultivate or manufacture drugs,2020
Stonnington,1.776041204,2,C30 Drug use and possession,2020
Stonnington,0.888020602,1,C90 Other drug offences,2020
Stonnington,19.536453246,22,D10 Weapons and explosives offences,2020
Stonnington,124.322884291,140,D20 Disorderly and offensive conduct,2020
Stonnington,8.880206021,10,D20 Disorderly and offensive conduct,2020
Stonnington,1.776041204,2,D40 Public security offences,2020
Stonnington,7.104164817,8,E10 Justice procedures,2020
Stonnington,82.585915993,93,E20 Breaches of orders,2020
Stonnington,7.104164817,8,F90 Miscellaneous offences,2020
Stonnington,1.776041204,2,F90 Miscellaneous offences,2020
Banyule,7.750641971,10,A50 Robbery,2023
Banyule,5.425449379,7,A60 Blackmail and extortion,2023
Banyule,13.17609135,17,"A70 Stalking, harassment and threatening behaviour",2023
Banyule,28.677375291,37,"A70 Stalking, harassment and threatening behaviour",2023
Banyule,82.156804888,106,A20 Assault and related offences,2023
Banyule,44.178659232,57,A20 Assault and related offences,2023
Banyule,24.026990109,31,C20 Cultivate or manufacture drugs,2023
Banyule,326.302026961,421,C30 Drug use and possession,2023
Banyule,216.242910979,279,B30 Burglary/Break and enter,2023
Banyule,635.552641586,820,B40 Theft,2023
Banyule,23.251925912,30,B10 Arson,2023
Banyule,68.205649341,88,B20 Property damage,2023
Banyule,3.875320985,5,A40 Abduction and related offences,2023
Banyule,114.709501164,148,A20 Assault and related offences,2023
Banyule,3.875320985,5,A40 Abduction and related offences,2023
Banyule,3.875320985,5,B50 Deception,2023
Banyule,25.577118503,33,D20 Disorderly and offensive conduct,2023
Banyule,3.100256788,4,D30 Public nuisance offences,2023
Banyule,48.053980217,62,D30 Public nuisance offences,2023
Banyule,0.775064197,1,E10 Justice procedures,2023
Banyule,12.401027153,16,E10 Justice procedures,2023
Banyule,560.371414472,723,E20 Breaches of orders,2023
Banyule,2.325192591,3,F90 Miscellaneous offences,2023
Banyule,1.550128394,2,F90 Miscellaneous offences,2023
Banyule,0.775064197,1,F90 Miscellaneous offences,2023
Banyule,156.264723435,199,A20 Assault and related offences,2022
Banyule,8.637748532,11,A40 Abduction and related offences,2022
Banyule,6.281998932,8,A40 Abduction and related offences,2022
Banyule,19.631246663,25,A50 Robbery,2022
Banyule,21.986996262,28,"A70 Stalking, harassment and threatening behaviour",2022
